task_id_list	courier_id	total_score	willingness
T023392,T171917	C04530	62.5015	0.000000
T242552,T491461	C01895	60.6217	0.517842
T105285,T242552	C04333	76.8427	0.004941
T171917,T401551	C04034	86.3794	0.031866
T036117,T316388	C02037	51.8562	0.005238
T016928,T186751	C00884	81.2134	0.488303
T023392,T282699	C03994	36.0715	0.057950
T061610,T156741	C01078	48.6967	0.336460
T156741,T236782	C02344	72.0161	0.245879
T023382,T409628	C9060	59.6829	0.516933
T156741,T401551	C03004	96.1226	0.155666
T316388,T561651	C02037	79.5629	0.026805
T023382,T468079	C03960	75.0678	0.347394
T023392,T186751	C01895	46.1021	0.276212
T135587,T460113	C00612	48.7276	0.000000
T016928,T460113	C04137	20.9976	0.063656
T016928,T242552	C03872	52.0885	0.193992
T156741,T468079	C02684	72.1822	0.207738
T061610,T089871	C00612	59.5216	0.224862
T288297	C00884	33.8259	0.824781
T305150,T401551	C02684	63.0802	0.200892
T305150,T316388	C03437	64.8847	0.848290
T023392,T186751	C03724	57.6454	0.175098
T473313,T561651	C01739	41.9430	0.182152
T036117,T460113	C04530	79.6807	0.050144
T156741,T468079	C03437	20.1866	0.010660
T186751,T242552	C04135	63.3237	0.597754
T020169,T089871	C02037	65.8339	0.479698
T242552,T473313	C00584	70.9390	0.091374
T156741,T242552	C03830	30.4363	0.148593
T409628,T561651	C00227	41.7081	0.709343
T023382,T561651	C02344	60.2669	0.270353
T016928,T236782	C00612	46.5984	0.092474
T045887,T236782	C02344	69.9778	0.322681
T204453,T409628	C00060	72.4574	0.000000
T282699,T460113	C03004	26.5432	0.433920
T064777,T288297	C02468	55.3940	0.473698
T020169,T473313	C03010	61.7190	0.006513
T171917,T561651	C02201	53.5554	0.343192
T023382,T401551	C00498	46.9831	0.190062
T089871,T282699	C03796	44.2971	0.072321
T186751,T282699	C02201	45.5455	0.111246
T135587,T409628	C03960	64.7943	0.118570
T561651	C00219	42.1811	0.351986
T020169,T236782	C04034	67.1490	0.167794
T089871,T282699	C00906	72.3384	0.305877
T064777,T156741	C04135	38.7793	0.184149
T316388,T525335	C03863	79.6238	0.009353
T321915,T561651	C01368	100.0000	0.170836
T186751	C02128	20.2174	0.358634
T045887,T491461	C00524	62.4479	0.022236
T204453,T242552	C02344	73.7891	0.088550
T023382,T491461	C00752	53.9982	0.506925
T023392,T236782	C01968	70.3798	0.063243
T023392,T409628	C00584	24.0153	0.402850
T525335,T561651	C02373	75.1965	0.099902
T036117,T064777	C00060	46.2027	0.455694
T016928,T105285	C00612	65.5089	0.092750
T061610,T242552	C00037	83.7106	0.656864
T305150,T401551	C00752	21.1883	0.111053
T204453,T468079	C02344	66.0337	0.587853
T242552,T468079	C00954	57.9801	0.337474
T401551,T460113	C01368	61.4235	0.002731
T089871,T171917	C01009	39.0511	0.181598
T045887,T491461	C00884	45.2381	0.587853
T023382,T135587	C03724	66.9785	0.312129
T045887,T242552	C02862	60.8576	0.371207
T316388,T491461	C04135	55.6410	0.468480
T242552,T288297	C02740	30.5344	0.236142
T460113,T468079	C00498	38.0201	0.471611
T023392,T468079	C02468	35.1539	0.382155
T020169,T061610	C01368	52.5107	0.190510
T135587,T561651	C01955	28.3594	0.068244
T036117,T525335	C00709	66.9281	0.329369
T105285,T288297	C04564	73.6406	0.225914
T288297,T401551	C02684	84.8704	0.136256
T171917,T409628	C00219	66.3915	0.481002
T105285	C02423	43.6966	0.881629
T105285,T204453	C02423	76.1519	0.743985
T321915,T409628	C9061	51.4151	0.196135
T016928,T282699	C02344	52.9053	0.443173
T064777,T186751	C00884	83.1229	0.638995
T036117,T105285	C00762	89.7873	0.537024
T204453,T321915	C00584	62.1521	0.687757
T020169,T491461	C00906	45.0415	0.157261
T089871,T525335	C03724	55.1374	0.854330
T045887,T316388	C02976	31.2323	0.009304
T016928,T282699	C01739	75.7805	0.008044
T186751,T473313	C00227	74.6308	0.016403
T016928,T156741	C01587	73.8136	0.323185
T204453,T321915	C04333	64.1603	0.629051
T036117,T468079	C03010	63.5384	0.446172
T023392,T288297	C01587	19.6093	0.223578
T171917,T204453	C03724	43.8817	0.110763
T242552,T305150	C00524	74.8404	0.733608
T023392,T061610	C02037	23.6349	0.467044
T105285,T305150	C00238	56.4538	0.098778
T036117,T473313	C00238	57.6904	0.179940
T473313,T491461	C02423	47.4254	0.583524
T105285,T316388	C9061	58.6495	0.466914
T282699,T401551	C9061	84.8163	0.611767
T020169,T089871	C03004	44.4457	0.247192
T016928,T061610	C03863	66.1492	0.032276
T061610,T288297	C04333	77.5024	0.287884
T023382,T473313	C00906	75.3214	0.000000
T156741,T321915	C02976	56.1603	0.278661
T401551,T468079	C04530	17.1147	0.214409
T491461,T561651	C02201	75.1587	0.321170
T089871,T316388	C01955	69.3551	0.182374
T236782,T282699	C04530	70.3731	0.051851
T105285,T242552	C01368	69.9895	0.737270
T064777,T171917	C01078	66.2574	0.546583
T135587,T561651	C02348	43.1744	0.172800
T089871,T468079	C01368	28.5932	0.130049
T135587,T321915	C00227	82.1219	0.495340
T023382,T525335	C03651	57.5948	0.097657
T282699	C04530	34.9758	0.194330
T036117,T409628	C00524	51.6732	0.507445
T468079,T491461	C00498	19.9542	0.245998
T020169,T089871	C01587	94.4539	0.060214
T156741,T401551	C03796	41.2966	0.192081
T064777,T186751	C01739	70.6508	0.152382
T204453,T409628	C00762	48.5061	0.191295
T045887,T061610	C00036	91.5319	0.264642
T023382,T401551	C00954	73.8683	0.414402
T186751,T242552	C04564	51.2899	0.252339
T016928,T305150	C02468	72.4632	0.325959
T089871,T491461	C04530	60.8011	0.031798
T135587,T288297	C00906	39.4705	0.466262
T468079,T473313	C00584	84.2110	0.249343
T316388,T561651	C01955	38.9822	0.214524
T016928,T316388	C03437	37.2996	0.548130
T156741,T288297	C00584	53.7260	0.229546
T023392,T491461	C03830	73.9622	0.068497
T242552,T561651	C03004	69.0555	0.520828
T064777	C02976	20.2933	0.606349
T036117,T401551	C04137	73.7777	0.151327
T236782,T401551	C02684	83.0371	0.193767
T186751,T236782	C00906	21.7454	0.738069
T135587,T156741	C02037	96.5046	0.631418
T242552,T316388	C01009	65.6399	0.452172
T016928,T023392	C02976	76.4991	0.425326
T045887,T460113	C02348	38.2527	0.151960
T171917,T491461	C02037	35.6118	0.452172
T236782,T305150	C00762	61.0649	0.270840
T064777,T473313	C02976	53.9525	0.112118
T282699,T460113	C04034	41.6585	0.268892
T064777,T460113	C04530	87.1926	0.269988
T064777,T242552	C04137	51.6704	0.008475
T016928,T204453	C00219	43.6580	0.287144
T316388,T468079	C03830	53.4895	0.398443
T061610,T491461	C00884	75.6456	0.690865
T186751,T242552	C9061	69.9529	0.000000
T401551,T460113	C00219	79.8335	0.173237
