task_id_list	courier_id	total_score	willingness
T015620	C00059	46.209	0.3326
T015620	C00064	40.781	0.4809
T015620	C00070	47.491	0.3621
T015620	C00077	47.736	0.4320
T015620	C00122	42.705	0.4140
T015620	C00159	43.733	0.4335
T015620	C00205	44.236	0.4633
T015620	C00206	41.632	0.5226
T015620	C00239	40.444	0.4204
T015620	C00243	44.908	0.4019
T015620	C00379	40.983	0.6117
T015620	C00467	43.225	0.5103
T015620	C00521	42.965	0.3782
T015620	C00552	43.195	0.2832
T015620	C00557	41.369	0.5150
T015620	C00571	45.703	0.4604
T015620	C00709	45.716	0.1885
T015620	C00889	41.006	0.4816
T015620	C01026	45.633	0.3592
T015620	C01113	49.804	0.3031
T015620	C01136	46.693	0.3563
T015620	C01143	47.434	0.4623
T015620	C01160	44.540	0.2994
T015620	C01178	42.382	0.4596
T015620	C01227	44.798	0.3909
T015620	C01241	44.294	0.4467
T015620	C01254	45.547	0.4756
T015620	C01259	43.530	0.3913
T015620	C01347	45.303	0.3124
T015620	C01707	46.287	0.3809
T015620	C01877	42.704	0.2880
T015620	C02006	43.212	0.5731
T015620	C02054	44.344	0.3435
T015620	C02128	48.370	0.4040
T015620	C02211	45.058	0.3565
T015620	C02309	44.207	0.3666
T015620	C02469	43.065	0.4421
T015620	C02483	39.615	0.4548
T015620	C02675	43.563	0.3771
T015620	C02715	42.019	0.4544
T015620	C02884	46.482	0.4107
T015620	C02907	45.307	0.4374
T015620	C02915	42.872	0.4723
T015620	C02970	45.798	0.2118
T015620	C03070	43.827	0.5552
T015620	C03107	46.616	0.3838
T015620	C03135	41.425	0.3897
T015620	C03154	45.562	0.4474
T015620	C03182	45.621	0.3603
T015620	C03250	47.125	0.3835
T015620	C03298	43.791	0.3124
T015620	C03349	46.222	0.3866
T015620	C03593	45.424	0.4373
T015620	C03618	42.474	0.3831
T015620	C03868	46.612	0.3914
T015620	C03901	40.007	0.5019
T015620	C04032	40.277	0.4481
T015620	C04171	40.992	0.4142
T015620	C04202	45.578	0.3901
T015620	C04542	45.868	0.4399
T015703	C00059	39.096	0.4514
T015703	C00064	34.546	0.5832
T015703	C00070	40.197	0.5326
T015703	C00077	40.585	0.4956
T015703	C00122	37.585	0.5002
T015703	C00159	38.043	0.6230
