task_id_list	courier_id	total_score	willingness
T000451	C00022	21.382	0.5146
T000451	C00074	21.505	0.6603
T000451	C00170	23.857	0.4629
T000451	C00175	33.344	0.4689
T000451	C00221	21.152	0.6544
T000451	C00235	26.326	0.6603
T000451	C00386	26.417	0.4894
T000451	C00397	24.641	0.5331
T000451	C00456	24.220	0.5947
T000451	C00466	27.701	0.5266
T000451	C00490	27.211	0.5335
T000451	C00496	24.734	0.6069
T000451	C00509	27.913	0.5364
T000451	C00624	26.633	0.4083
T000451	C00842	28.782	0.5413
T000451	C00847	21.539	0.6603
T000451	C01035	22.017	0.6603
T000451	C01101	28.061	0.2602
T000451	C01129	22.093	0.6603
T000451	C01142	24.382	0.5613
T000451	C01150	23.524	0.6603
T000451	C01292	29.916	0.5383
T000451	C01455	31.120	0.3275
T000451	C01577	23.319	0.6603
T000451	C01581	27.270	0.3137
T000451	C01584	24.295	0.5353
T000451	C01592	27.647	0.4851
T000451	C01605	23.539	0.5959
T000451	C01631	22.978	0.4228
T000451	C01659	22.219	0.6603
T000451	C01706	26.966	0.5873
T000451	C01719	24.505	0.5753
T000451	C01833	24.613	0.6603
T000451	C01929	22.606	0.5506
T000451	C01936	28.549	0.5069
T000451	C02059	25.554	0.4127
T000451	C02061	23.844	0.5818
T000451	C02068	25.736	0.4787
T000451	C02088	27.687	0.6603
T000451	C02113	23.927	0.6603
T000451	C02199	25.701	0.5769
T000451	C02300	28.551	0.4091
T000451	C02350	23.021	0.6603
T000451	C02468	26.083	0.5346
T000451	C02600	23.251	0.5573
T000451	C02674	26.354	0.5622
T000451	C02733	29.564	0.5394
T000451	C02862	21.600	0.6603
T000451	C03186	22.820	0.6342
T000451	C03308	25.576	0.6413
T000451	C03353	24.836	0.5629
T000451	C03358	22.310	0.5420
T000451	C03595	22.339	0.6603
T000451	C03615	29.489	0.5361
T000451	C03947	19.715	0.6432
T000451	C04070	21.153	0.5258
T000451	C04294	23.420	0.5430
T000451	C04353	22.509	0.6017
T000451	C04648	22.682	0.3477
T000451	C04709	23.550	0.5952
T006875	C00022	21.793	0.4598
T006875	C00074	20.205	0.6603
T006875	C00170	26.592	0.4613
T006875	C00175	32.738	0.4189
T006875	C00221	21.783	0.6603
T006875	C00235	25.433	0.6603
T006875	C00386	28.679	0.4335
T006875	C00397	24.172	0.5713
T006875	C00456	25.923	0.5880
T006875	C00466	26.661	0.5865
T006875	C00490	29.239	0.5346
T006875	C00496	25.691	0.6603
T006875	C00509	29.967	0.4997
T006875	C00624	30.035	0.4415
T006875	C00842	28.292	0.5665
T006875	C00847	21.947	0.6603
T006875	C01035	23.066	0.6603
T006875	C01101	28.416	0.3026
T006875	C01129	23.928	0.6603
T006875	C01142	21.593	0.5348
T006875	C01150	23.661	0.6603
T006875	C01292	29.181	0.5669
T006875	C01455	29.150	0.3500
T006875	C01577	24.431	0.6603
T006875	C01581	25.852	0.3195
T006875	C01584	25.199	0.5418
T006875	C01592	30.627	0.4934
T006875	C01605	21.381	0.6401
T006875	C01631	25.281	0.4569
T006875	C01659	22.979	0.6063
T006875	C01706	26.616	0.6311
T006875	C01719	25.081	0.5986
T006875	C01833	27.044	0.6603
T006875	C01929	25.780	0.5475
T006875	C01936	31.780	0.5285
T006875	C02059	27.136	0.4940
T006875	C02061	26.365	0.5742
T006875	C02068	24.805	0.4990
T006875	C02088	27.311	0.6253
T006875	C02113	23.590	0.6603
T006875	C02199	23.020	0.5644
T006875	C02300	29.007	0.3981
T006875	C02350	22.766	0.6603
T006875	C02468	25.772	0.5005
T006875	C02600	26.549	0.5676
T006875	C02674	24.449	0.5629
T006875	C02733	28.301	0.5762
T006875	C02862	21.105	0.6103
T006875	C03186	23.794	0.6603
T006875	C03308	24.394	0.6469
T006875	C03353	23.258	0.6603
T006875	C03358	24.951	0.5446
T006875	C03595	24.285	0.6603
T006875	C03615	29.366	0.6137
T006875	C03947	21.944	0.5992
T006875	C04070	23.083	0.5396
T006875	C04294	25.236	0.5750
T006875	C04353	22.891	0.5798
T006875	C04648	22.619	0.3273
T006875	C04709	22.657	0.5699
T016505	C00022	31.411	0.3657
T016505	C00074	32.742	0.5880
T016505	C00170	31.753	0.3730
T016505	C00175	38.722	0.3925
T016505	C00221	33.392	0.6280
T016505	C00235	32.140	0.6196
T016505	C00386	33.600	0.3837
T016505	C00397	37.516	0.4570
T016505	C00456	36.177	0.4866
T016505	C00466	40.609	0.4916
T016505	C00490	38.847	0.4233
T016505	C00496	33.985	0.5587
T016505	C00509	37.608	0.4332
T016505	C00624	37.416	0.4116
T016505	C00842	40.692	0.3906
T016505	C00847	32.526	0.6603
T016505	C01035	30.879	0.5283
T016505	C01101	43.882	0.2192
T016505	C01129	30.180	0.6603
T016505	C01142	32.795	0.4452
T016505	C01150	32.343	0.6603
T016505	C01292	38.638	0.4560
T016505	C01455	42.738	0.2850
T016505	C01577	33.917	0.5709
T016505	C01581	36.711	0.2622
T016505	C01584	35.542	0.4765
T016505	C01592	38.133	0.4202
T016505	C01605	31.199	0.5054
T016505	C01631	34.180	0.3510
T016505	C01659	32.105	0.4942
T016505	C01706	39.253	0.4957
T016505	C01719	33.749	0.4777
T016505	C01833	34.777	0.6603
T016505	C01929	30.240	0.4927
T016505	C01936	36.394	0.4384
T016505	C02059	37.950	0.4025
T016505	C02061	33.112	0.5507
T016505	C02068	31.250	0.4662
T016505	C02088	35.756	0.5753
T016505	C02113	32.407	0.5562
T016505	C02199	35.887	0.4694
T016505	C02300	35.782	0.3859
T016505	C02350	31.434	0.6098
T016505	C02468	34.021	0.4404
T016505	C02600	36.490	0.5484
T016505	C02674	41.082	0.4205
T016505	C02733	38.808	0.4279
T016505	C02862	32.458	0.5290
T016505	C03186	32.528	0.6262
T016505	C03308	35.931	0.5173
T016505	C03353	33.219	0.5053
T016505	C03358	29.455	0.5661
T016505	C03595	32.564	0.5347
T016505	C03615	38.994	0.4951
T016505	C03947	29.076	0.5451
T016505	C04070	30.885	0.3747
T016505	C04294	35.779	0.4863
T016505	C04353	33.319	0.5028
T016505	C04648	29.963	0.3120
T016505	C04709	30.983	0.4667
T042149	C00022	31.138	0.4070
T042149	C00074	33.052	0.6603
T042149	C00170	33.037	0.3447
T042149	C00175	40.320	0.4151
T042149	C00221	33.748	0.5773
T042149	C00235	32.897	0.5901
T042149	C00386	30.804	0.3839
T042149	C00397	36.549	0.4359
T042149	C00456	36.997	0.4783
T042149	C00466	37.156	0.4071
T042149	C00490	37.992	0.4526
T042149	C00496	35.800	0.5950
T042149	C00509	36.279	0.4419
T042149	C00624	36.301	0.4083
T042149	C00842	38.417	0.3729
T042149	C00847	29.915	0.5903
T042149	C01035	29.023	0.5970
T042149	C01101	40.421	0.2326
T042149	C01129	28.943	0.6603
T042149	C01142	34.850	0.3709
T042149	C01150	29.260	0.5453
T042149	C01292	38.112	0.4717
T042149	C01455	42.737	0.2688
T042149	C01577	33.073	0.5801
T042149	C01581	38.389	0.2954
T042149	C01584	35.302	0.4230
T042149	C01592	37.569	0.4099
T042149	C01605	30.001	0.4530
T042149	C01631	34.207	0.3811
T042149	C01659	30.593	0.4985
T042149	C01706	37.419	0.4766
T042149	C01719	33.870	0.4128
T042149	C01833	30.384	0.5633
T042149	C01929	29.845	0.5066
T042149	C01936	35.608	0.4483
T042149	C02059	36.896	0.3887
T042149	C02061	30.072	0.4737
T042149	C02068	30.967	0.4616
T042149	C02088	34.135	0.5685
T042149	C02113	34.700	0.5812
T042149	C02199	31.940	0.4082
T042149	C02300	34.473	0.3552
T042149	C02350	29.857	0.5277
T042149	C02468	34.909	0.4410
T042149	C02600	34.205	0.4983
T042149	C02674	38.096	0.4160
T042149	C02733	38.234	0.3861
T042149	C02862	31.950	0.4847
T042149	C03186	31.151	0.6086
T042149	C03308	33.125	0.4418
T042149	C03353	33.577	0.5481
T042149	C03358	28.150	0.5086
T042149	C03595	33.388	0.6003
T042149	C03615	38.543	0.4419
T042149	C03947	28.350	0.5080
T042149	C04070	31.069	0.3592
T042149	C04294	31.770	0.4459
T042149	C04353	32.544	0.4463
T042149	C04648	30.390	0.2776
T042149	C04709	30.786	0.4391
T048663	C00022	24.460	0.4395
T048663	C00074	23.410	0.6603
T048663	C00170	28.960	0.4240
T048663	C00175	35.409	0.4496
T048663	C00221	23.753	0.6432
T048663	C00235	28.417	0.6603
T048663	C00386	28.711	0.4014
T048663	C00397	26.883	0.4778
T048663	C00456	27.823	0.5272
T048663	C00466	29.382	0.5735
T048663	C00490	30.733	0.4768
T048663	C00496	26.852	0.6349
T048663	C00509	30.613	0.5446
T048663	C00624	31.737	0.4133
T048663	C00842	29.016	0.4489
T048663	C00847	22.483	0.6603
T048663	C01035	25.679	0.5952
T048663	C01101	30.158	0.2483
T048663	C01129	25.687	0.6603
T048663	C01142	23.801	0.4630
T048663	C01150	23.286	0.6603
T048663	C01292	34.162	0.5307
T048663	C01455	34.337	0.3246
T048663	C01577	26.014	0.6312
T048663	C01581	30.060	0.3440
T048663	C01584	25.394	0.5082
T048663	C01592	33.236	0.5035
T048663	C01605	23.699	0.5671
T048663	C01631	26.422	0.4555
T048663	C01659	23.443	0.6078
T048663	C01706	29.728	0.6056
T048663	C01719	25.111	0.5641
T048663	C01833	27.641	0.6603
T048663	C01929	25.858	0.5473
T048663	C01936	30.676	0.4321
T048663	C02059	28.163	0.4210
T048663	C02061	28.410	0.5563
T048663	C02068	26.237	0.4834
T048663	C02088	27.917	0.6098
T048663	C02113	24.274	0.6603
T048663	C02199	24.431	0.5105
T048663	C02300	29.684	0.4118
T048663	C02350	23.645	0.6091
T048663	C02468	26.070	0.5043
T048663	C02600	27.900	0.6090
T048663	C02674	26.762	0.5652
T048663	C02733	29.159	0.4704
T048663	C02862	23.098	0.6603
T048663	C03186	26.193	0.6529
T048663	C03308	27.171	0.5853
T048663	C03353	24.711	0.6202
T048663	C03358	25.107	0.5457
T048663	C03595	24.957	0.6299
T048663	C03615	31.086	0.5139
T048663	C03947	23.557	0.6146
T048663	C04070	23.190	0.4499
T048663	C04294	26.697	0.5516
T048663	C04353	23.681	0.5216
T048663	C04648	23.068	0.3597
T048663	C04709	24.650	0.5690
T051854	C00022	20.238	0.5607
T051854	C00074	18.203	0.6603
T051854	C00170	23.421	0.4343
T051854	C00175	27.695	0.4972
T051854	C00221	19.733	0.6603
T051854	C00235	25.466	0.6603
T051854	C00386	25.853	0.5042
T051854	C00397	22.449	0.6300
T051854	C00456	23.247	0.6603
T051854	C00466	23.674	0.5745
T051854	C00490	25.567	0.6311
T051854	C00496	21.530	0.6603
T051854	C00509	26.114	0.5652
T051854	C00624	26.355	0.4535
T051854	C00842	24.305	0.5796
T051854	C00847	19.060	0.6603
T051854	C01035	20.042	0.6603
T051854	C01101	24.632	0.3393
T051854	C01129	21.908	0.6603
T051854	C01142	19.101	0.6133
T051854	C01150	19.758	0.6603
T051854	C01292	27.396	0.6023
T051854	C01455	25.941	0.3512
T051854	C01577	21.482	0.6603
T051854	C01581	25.475	0.3408
T051854	C01584	21.953	0.5857
T051854	C01592	24.876	0.5999
T051854	C01605	19.239	0.6390
T051854	C01631	22.470	0.4908
T051854	C01659	19.177	0.6603
T051854	C01706	22.051	0.5930
T051854	C01719	22.868	0.5779
T051854	C01833	22.567	0.6603
T051854	C01929	22.002	0.5809
T051854	C01936	27.291	0.5582
T051854	C02059	23.495	0.4828
T051854	C02061	22.652	0.6594
T051854	C02068	23.954	0.5983
T051854	C02088	25.152	0.6595
T051854	C02113	22.431	0.6603
T051854	C02199	20.767	0.6431
T051854	C02300	25.994	0.4685
T051854	C02350	20.476	0.6603
T051854	C02468	22.133	0.5268
T051854	C02600	22.570	0.6603
T051854	C02674	23.209	0.6603
T051854	C02733	24.081	0.6089
T051854	C02862	18.920	0.6603
T051854	C03186	20.285	0.6603
T051854	C03308	23.812	0.6603
T051854	C03353	20.131	0.6603
T051854	C03358	21.403	0.6603
T051854	C03595	22.681	0.6603
T051854	C03615	23.892	0.6132
T051854	C03947	20.188	0.6603
T051854	C04070	18.731	0.5657
T051854	C04294	21.295	0.6494
T051854	C04353	20.055	0.6603
T051854	C04648	20.901	0.3687
T051854	C04709	19.238	0.6603
T058097	C00022	14.396	0.5864
T058097	C00074	15.901	0.6603
T058097	C00170	18.070	0.4767
T058097	C00175	21.344	0.5904
T058097	C00221	16.349	0.6603
T058097	C00235	17.572	0.6603
T058097	C00386	20.493	0.5044
T058097	C00397	19.168	0.6399
T058097	C00456	15.350	0.6603
T058097	C00466	19.646	0.6603
T058097	C00490	18.367	0.6560
T058097	C00496	16.790	0.6603
T058097	C00509	20.081	0.5990
T058097	C00624	17.763	0.5831
T058097	C00842	16.475	0.6442
T058097	C00847	15.768	0.6603
T058097	C01035	16.267	0.6603
T058097	C01101	18.904	0.3093
T058097	C01129	16.803	0.6603
T058097	C01142	16.475	0.5720
T058097	C01150	14.585	0.6603
T058097	C01292	21.143	0.5993
T058097	C01455	20.017	0.4116
T058097	C01577	15.587	0.6603
T058097	C01581	20.187	0.3927
T058097	C01584	15.559	0.6444
T058097	C01592	18.979	0.6603
T058097	C01605	15.102	0.6603
T058097	C01631	15.032	0.5754
T058097	C01659	14.269	0.6603
T058097	C01706	16.845	0.6603
T058097	C01719	15.244	0.6603
T058097	C01833	17.265	0.6603
T058097	C01929	18.104	0.6509
T058097	C01936	19.633	0.6394
T058097	C02059	15.820	0.5838
T058097	C02061	16.911	0.6603
T058097	C02068	17.878	0.6062
T058097	C02088	18.700	0.6603
T058097	C02113	17.212	0.6603
T058097	C02199	14.796	0.6603
T058097	C02300	20.447	0.5101
T058097	C02350	13.857	0.6603
T058097	C02468	15.978	0.6104
T058097	C02600	19.206	0.6603
T058097	C02674	19.375	0.6603
T058097	C02733	18.077	0.6478
T058097	C02862	17.663	0.6526
T058097	C03186	16.100	0.6603
T058097	C03308	15.674	0.6603
T058097	C03353	14.828	0.6603
T058097	C03358	17.382	0.6313
T058097	C03595	16.201	0.6603
T058097	C03615	19.382	0.6583
T058097	C03947	16.553	0.6603
T058097	C04070	14.838	0.5969
T058097	C04294	15.287	0.6603
T058097	C04353	16.393	0.6603
T058097	C04648	14.904	0.4360
T058097	C04709	13.814	0.6603
T061223	C00022	22.951	0.5280
T061223	C00074	23.031	0.6603
T061223	C00170	24.060	0.4463
T061223	C00175	23.468	0.6055
T061223	C00221	24.908	0.6603
T061223	C00235	22.565	0.6603
T061223	C00386	20.477	0.5028
T061223	C00397	26.662	0.5237
T061223	C00456	24.245	0.5788
T061223	C00466	23.248	0.6603
T061223	C00490	22.763	0.5610
T061223	C00496	22.464	0.6603
T061223	C00509	22.387	0.6220
T061223	C00624	21.719	0.5457
T061223	C00842	26.144	0.5145
T061223	C00847	22.636	0.6603
T061223	C01035	21.011	0.6603
T061223	C01101	28.870	0.2517
T061223	C01129	18.333	0.6603
T061223	C01142	23.296	0.4948
T061223	C01150	21.631	0.6603
T061223	C01292	20.376	0.6263
T061223	C01455	25.512	0.3515
T061223	C01577	20.071	0.6603
T061223	C01581	27.310	0.3407
T061223	C01584	22.759	0.6327
T061223	C01592	21.616	0.6000
T061223	C01605	22.564	0.6479
T061223	C01631	21.312	0.4348
T061223	C01659	21.381	0.6603
T061223	C01706	23.342	0.6538
T061223	C01719	23.569	0.5222
T061223	C01833	17.390	0.6603
T061223	C01929	21.193	0.5751
T061223	C01936	23.396	0.6266
T061223	C02059	23.382	0.4349
T061223	C02061	19.550	0.6603
T061223	C02068	18.183	0.6603
T061223	C02088	20.035	0.6603
T061223	C02113	24.848	0.6431
T061223	C02199	22.840	0.6288
T061223	C02300	19.994	0.5000
T061223	C02350	19.836	0.6603
T061223	C02468	24.256	0.5818
T061223	C02600	27.295	0.6446
T061223	C02674	27.723	0.6119
T061223	C02733	24.663	0.5537
T061223	C02862	23.329	0.6349
T061223	C03186	20.901	0.6603
T061223	C03308	22.680	0.6603
T061223	C03353	23.123	0.6603
T061223	C03358	19.787	0.6603
